source,target,count,label
IND,JAM,487,2000-2005
IND,JAM,374,1995-2000
IND,JAM,199,1990-1995
IND,LCA,46,2005-2010
IND,LCA,44,2000-2005
IND,LCA,22,1995-2000
IND,LCA,6,1990-1995
IND,MEX,349,2005-2010
IND,MEX,268,2000-2005
IND,MEX,1445,1995-2000
IND,MEX,140,1990-1995
IND,NIC,4,2005-2010
IND,NIC,4,2000-2005
IND,NIC,1,1995-2000
IND,NIC,0,1990-1995
IND,PAN,1048,2005-2010
IND,PAN,924,2000-2005
IND,PAN,562,1995-2000
IND,PAN,244,1990-1995
IND,PRY,42,2005-2010
IND,PRY,48,2000-2005
IND,PRY,29,1995-2000
IND,PRY,24,1990-1995
IND,SLV,3,2005-2010
IND,SLV,1,2000-2005
IND,SLV,0,1995-2000
IND,SLV,0,1990-1995
IND,SUR,1,2005-2010
IND,SUR,1,2000-2005
IND,SUR,11,1995-2000
IND,SUR,7,1990-1995
IND,TTO,92,2005-2010
IND,TTO,120,2000-2005
IND,TTO,125,1995-2000
IND,TTO,39,1990-1995
IND,VEN,71,2005-2010
IND,VEN,92,2000-2005
IND,VEN,81,1995-2000
IND,VEN,23,1990-1995
IRN,BOL,17,2005-2010
IRN,BOL,0,2000-2005
IRN,BOL,1,1995-2000
IRN,BOL,0,1990-1995
IRN,BRA,428,2005-2010
IRN,BRA,59,2000-2005
IRN,BRA,0,1995-2000
IRN,BRA,0,1990-1995
IRN,CHL,14,2005-2010
IRN,CHL,0,2000-2005
IRN,CHL,1,1995-2000
IRN,CHL,3,1990-1995
IRN,COL,51,2005-2010
IRN,COL,0,2000-2005
IRN,COL,0,1995-2000
IRN,COL,0,1990-1995
IRN,CRI,12,2005-2010
IRN,CRI,0,2000-2005
IRN,CRI,1,1995-2000
IRN,CRI,0,1990-1995
IRN,DOM,16,2005-2010
IRN,DOM,0,2000-2005
IRN,DOM,1,1995-2000
IRN,DOM,0,1990-1995
IRN,ECU,157,2005-2010
IRN,ECU,5,2000-2005
IRN,ECU,0,1995-2000
IRN,ECU,0,1990-1995
IRN,GTM,4,2005-2010
IRN,GTM,0,2000-2005
IRN,GTM,1,1995-2000
IRN,GTM,0,1990-1995
IRN,HND,1,2005-2010
IRN,HND,0,2000-2005
IRN,HND,0,1995-2000
IRN,HND,0,1990-1995
IRN,MEX,62,2005-2010
IRN,MEX,0,2000-2005
IRN,MEX,9,1995-2000
IRN,MEX,0,1990-1995
IRN,PAN,6,2005-2010
IRN,PAN,0,2000-2005
IRN,PAN,3,1995-2000
IRN,PAN,0,1990-1995
IRN,PER,4,2005-2010
IRN,PER,0,2000-2005
IRN,PER,0,1995-2000
IRN,PER,0,1990-1995
IRN,PRY,7,2005-2010
IRN,PRY,0,2000-2005
IRN,PRY,0,1995-2000
IRN,PRY,0,1990-1995
IRN,SLV,3,2005-2010
IRN,SLV,0,2000-2005
IRN,SLV,0,1995-2000
IRN,SLV,0,1990-1995
IRN,VEN,9,2005-2010
IRN,VEN,1,2000-2005
IRN,VEN,4,1995-2000
IRN,VEN,0,1990-1995
LKA,BHS,10,2005-2010
LKA,BHS,8,2000-2005
LKA,BHS,8,1995-2000
LKA,BHS,3,1990-1995
LKA,BOL,3,2005-2010
LKA,BOL,2,2000-2005
LKA,BOL,5,1995-2000
LKA,BOL,1,1990-1995
LKA,BRA,23,2005-2010
LKA,BRA,16,2000-2005
LKA,BRA,38,1995-2000
LKA,BRA,24,1990-1995
LKA,CHL,1,2005-2010
LKA,CHL,2,2000-2005
LKA,CHL,41,1995-2000
LKA,CHL,24,1990-1995
LKA,COL,3,2005-2010
LKA,COL,3,2000-2005
LKA,COL,11,1995-2000
LKA,COL,2,1990-1995
LKA,ECU,9,2005-2010
LKA,ECU,6,2000-2005
LKA,ECU,2,1995-2000
LKA,ECU,4,1990-1995
LKA,MEX,2,2005-2010
LKA,MEX,1,2000-2005
LKA,MEX,117,1995-2000
LKA,MEX,20,1990-1995
LKA,PAN,1,2005-2010
LKA,PAN,0,2000-2005
LKA,PAN,93,1995-2000
LKA,PAN,29,1990-1995
LKA,VEN,1,2005-2010
LKA,VEN,1,2000-2005
LKA,VEN,10,1995-2000
LKA,VEN,3,1990-1995
MDV,BOL,1,2005-2010
MDV,BOL,1,2000-2005
MDV,BOL,1,1995-2000
MDV,BOL,0,1990-1995
MDV,BRA,11,2005-2010
MDV,BRA,7,2000-2005
MDV,BRA,14,1995-2000
MDV,BRA,20,1990-1995
MDV,CHL,1,2005-2010
MDV,CHL,2,2000-2005
MDV,CHL,3,1995-2000
MDV,CHL,4,1990-1995
MDV,COL,3,2005-2010
MDV,COL,3,2000-2005
MDV,COL,2,1995-2000
MDV,COL,2,1990-1995
MDV,CRI,1,2005-2010
MDV,CRI,1,2000-2005
MDV,CRI,2,1995-2000
MDV,CRI,1,1990-1995
MDV,ECU,7,2005-2010
MDV,ECU,7,2000-2005
MDV,ECU,0,1995-2000
MDV,ECU,2,1990-1995
MDV,JAM,1,2005-2010
MDV,JAM,1,2000-2005
MDV,JAM,0,1995-2000
MDV,JAM,0,1990-1995
MDV,MEX,1,2005-2010
MDV,MEX,1,2000-2005
MDV,MEX,20,1995-2000
MDV,MEX,4,1990-1995
MDV,NIC,1,2005-2010
MDV,NIC,0,2000-2005
MDV,NIC,0,1995-2000
MDV,NIC,0,1990-1995
MDV,PAN,2,2005-2010
MDV,PAN,3,2000-2005
MDV,PAN,1,1995-2000
MDV,PAN,3,1990-1995
NPL,ARG,2,2005-2010
NPL,ARG,0,2000-2005
NPL,ARG,0,1995-2000
NPL,ARG,0,1990-1995
NPL,BRA,37,2005-2010
NPL,BRA,25,2000-2005
NPL,BRA,0,1995-2000
NPL,BRA,0,1990-1995
NPL,CHL,4,2005-2010
NPL,CHL,3,2000-2005
NPL,CHL,4,1995-2000
NPL,CHL,3,1990-1995
NPL,COL,2,2005-2010
NPL,COL,1,2000-2005
NPL,COL,0,1995-2000
NPL,COL,0,1990-1995
NPL,CRI,3,2005-2010
NPL,CRI,2,2000-2005
NPL,CRI,2,1995-2000
NPL,CRI,1,1990-1995
NPL,DOM,2,2005-2010
NPL,DOM,1,2000-2005
NPL,DOM,0,1995-2000
NPL,DOM,0,1990-1995
NPL,ECU,3,2005-2010
NPL,ECU,2,2000-2005
NPL,ECU,0,1995-2000
NPL,ECU,0,1990-1995
NPL,MEX,7,2005-2010
NPL,MEX,3,2000-2005
NPL,MEX,2,1995-2000
NPL,MEX,1,1990-1995
NPL,NIC,1,2005-2010
NPL,NIC,0,2000-2005
NPL,NIC,0,1995-2000
NPL,NIC,0,1990-1995
NPL,PAN,2,2005-2010
NPL,PAN,1,2000-2005
NPL,PAN,6,1995-2000
NPL,PAN,4,1990-1995
NPL,SUR,1,2005-2010
NPL,SUR,0,2000-2005
NPL,SUR,0,1995-2000
NPL,SUR,0,1990-1995
NPL,VEN,2,2005-2010
NPL,VEN,0,2000-2005
NPL,VEN,0,1995-2000
NPL,VEN,0,1990-1995
PAK,BHS,7,2005-2010
PAK,BHS,2,2000-2005
PAK,BHS,9,1995-2000
PAK,BHS,0,1990-1995
PAK,BLZ,2,2005-2010
PAK,BLZ,0,2000-2005
PAK,BLZ,6,1995-2000
PAK,BLZ,0,1990-1995
PAK,BOL,34,2005-2010
PAK,BOL,23,2000-2005
PAK,BOL,3,1995-2000
PAK,BOL,0,1990-1995
PAK,BRA,125,2005-2010
PAK,BRA,84,2000-2005
PAK,BRA,25,1995-2000
PAK,BRA,0,1990-1995
PAK,BRB,5,2005-2010
PAK,BRB,0,2000-2005
PAK,BRB,18,1995-2000
PAK,BRB,0,1990-1995
PAK,CHL,62,2005-2010
PAK,CHL,42,2000-2005
PAK,CHL,31,1995-2000
PAK,CHL,1,1990-1995
PAK,COL,40,2005-2010
PAK,COL,24,2000-2005
PAK,COL,25,1995-2000
PAK,COL,0,1990-1995
PAK,CRI,3,2005-2010
PAK,CRI,2,2000-2005
PAK,CRI,2,1995-2000
PAK,CRI,0,1990-1995
PAK,DOM,77,2005-2010
PAK,DOM,53,2000-2005
PAK,DOM,16,1995-2000
PAK,DOM,0,1990-1995
PAK,ECU,71,2005-2010
PAK,ECU,51,2000-2005
PAK,ECU,3,1995-2000
PAK,ECU,0,1990-1995
PAK,GLP,1,2005-2010
PAK,GLP,0,2000-2005
PAK,GLP,3,1995-2000
PAK,GLP,0,1990-1995
PAK,GTM,10,2005-2010
PAK,GTM,4,2000-2005
PAK,GTM,0,1995-2000
PAK,GTM,0,1990-1995
PAK,JAM,10,2005-2010
PAK,JAM,0,2000-2005
PAK,JAM,64,1995-2000
PAK,JAM,0,1990-1995
PAK,LCA,10,2005-2010
PAK,LCA,6,2000-2005
PAK,LCA,3,1995-2000
PAK,LCA,0,1990-1995
PAK,MEX,78,2005-2010
PAK,MEX,42,2000-2005
PAK,MEX,34,1995-2000
PAK,MEX,0,1990-1995
PAK,NIC,1,2005-2010
PAK,NIC,0,2000-2005
PAK,NIC,1,1995-2000
PAK,NIC,0,1990-1995
PAK,PAN,45,2005-2010
PAK,PAN,14,2000-2005
PAK,PAN,94,1995-2000
PAK,PAN,0,1990-1995
PAK,PER,16,2005-2010
PAK,PER,8,2000-2005
PAK,PER,0,1995-2000
PAK,PER,0,1990-1995
PAK,PRY,8,2005-2010
PAK,PRY,6,2000-2005
PAK,PRY,4,1995-2000
PAK,PRY,0,1990-1995
PAK,SLV,1,2005-2010
PAK,SLV,0,2000-2005
PAK,SLV,0,1995-2000
PAK,SLV,0,1990-1995
PAK,TTO,2,2005-2010
PAK,TTO,0,2000-2005
PAK,TTO,21,1995-2000
PAK,TTO,0,1990-1995
PAK,VEN,9,2005-2010
PAK,VEN,5,2000-2005
PAK,VEN,10,1995-2000
PAK,VEN,0,1990-1995
CHN,CAN,163196,2005-2010
CHN,CAN,223403,2000-2005
CHN,CAN,98871,1995-2000
CHN,CAN,124717,1990-1995
CHN,USA,615536,2005-2010
CHN,USA,796005,2000-2005
CHN,USA,276024,1995-2000
CHN,USA,222772,1990-1995
HKG,CAN,31655,2005-2010
HKG,CAN,69589,2000-2005
HKG,CAN,0,1995-2000
HKG,CAN,23993,1990-1995
HKG,USA,21007,2005-2010
HKG,USA,58203,2000-2005
HKG,USA,0,1995-2000
HKG,USA,26202,1990-1995
JPN,CAN,6867,2005-2010
JPN,CAN,11462,2000-2005
JPN,CAN,11177,1995-2000
JPN,CAN,6679,1990-1995
JPN,USA,3128,2005-2010
JPN,USA,63936,2000-2005
JPN,USA,128481,1995-2000
JPN,USA,25119,1990-1995
KOR,CAN,39143,2005-2010
KOR,CAN,42706,2000-2005
KOR,CAN,42674,1995-2000
KOR,CAN,41179,1990-1995
KOR,USA,176430,2005-2010
KOR,USA,257579,2000-2005
KOR,USA,405106,1995-2000
KOR,USA,327767,1990-1995
MAC,CAN,114,2005-2010
MAC,CAN,1141,2000-2005
MAC,CAN,37,1995-2000
MAC,CAN,869,1990-1995
MAC,USA,558,2005-2010
MAC,USA,1868,2000-2005
MAC,USA,411,1995-2000
MAC,USA,884,1990-1995
MNG,CAN,260,2005-2010
MNG,CAN,269,2000-2005
MNG,CAN,820,1995-2000
MNG,CAN,1456,1990-1995
MNG,USA,10,2005-2010
MNG,USA,29,2000-2005
MNG,USA,3217,1995-2000
MNG,USA,3114,1990-1995
CHN,BWA,800,2005-2010
CHN,BWA,1112,2000-2005
CHN,BWA,205,1995-2000
CHN,BWA,673,1990-1995
CHN,CAF,37,2005-2010
CHN,CAF,32,2000-2005
CHN,CAF,0,1995-2000
CHN,CAF,58,1990-1995
CHN,COG,293,2005-2010
CHN,COG,184,2000-2005
CHN,COG,0,1995-2000
CHN,COG,209,1990-1995
CHN,DZA,306,2005-2010
CHN,DZA,362,2000-2005
CHN,DZA,0,1995-2000
CHN,DZA,91,1990-1995
CHN,EGY,290,2005-2010
CHN,EGY,328,2000-2005
CHN,EGY,0,1995-2000
CHN,EGY,0,1990-1995
CHN,GAB,24,2005-2010
CHN,GAB,65,2000-2005
CHN,GAB,5,1995-2000
CHN,GAB,79,1990-1995
CHN,GHA,46,2005-2010
CHN,GHA,73,2000-2005
CHN,GHA,11,1995-2000
CHN,GHA,76,1990-1995
CHN,LBY,167,2005-2010
CHN,LBY,547,2000-2005
CHN,LBY,0,1995-2000
CHN,LBY,575,1990-1995
CHN,MDG,860,2005-2010
CHN,MDG,1883,2000-2005
CHN,MDG,0,1995-2000
CHN,MDG,729,1990-1995
CHN,MRT,85,2005-2010
CHN,MRT,128,2000-2005
CHN,MRT,0,1995-2000
CHN,MRT,66,1990-1995
CHN,MUS,5142,2005-2010
CHN,MUS,8576,2000-2005
CHN,MUS,5552,1995-2000
CHN,MUS,7368,1990-1995
CHN,RWA,52,2005-2010
CHN,RWA,37,2000-2005
CHN,RWA,126,1995-2000
CHN,RWA,0,1990-1995
CHN,UGA,177,2005-2010
CHN,UGA,238,2000-2005
CHN,UGA,216,1995-2000
CHN,UGA,58,1990-1995
CHN,ZAF,7017,2005-2010
CHN,ZAF,8646,2000-2005
CHN,ZAF,2734,1995-2000
CHN,ZAF,5895,1990-1995
CHN,ZMB,4,2005-2010
CHN,ZMB,29,2000-2005
CHN,ZMB,21,1995-2000
CHN,ZMB,76,1990-1995
HKG,BWA,1,2005-2010
HKG,BWA,20,2000-2005
HKG,BWA,0,1995-2000
HKG,BWA,0,1990-1995
HKG,CAF,1,2005-2010
HKG,CAF,2,2000-2005
HKG,CAF,0,1995-2000
HKG,CAF,0,1990-1995
HKG,COG,1,2005-2010
HKG,COG,0,2000-2005
HKG,COG,0,1995-2000
HKG,COG,0,1990-1995
HKG,DZA,2,2005-2010
HKG,DZA,20,2000-2005
HKG,DZA,0,1995-2000
HKG,DZA,0,1990-1995
HKG,EGY,4,2005-2010
HKG,EGY,17,2000-2005
HKG,EGY,0,1995-2000
HKG,EGY,0,1990-1995
HKG,MDG,1,2005-2010
HKG,MDG,32,2000-2005
HKG,MDG,0,1995-2000
HKG,MDG,0,1990-1995
HKG,MUS,20,2005-2010
HKG,MUS,34,2000-2005
HKG,MUS,0,1995-2000
HKG,MUS,0,1990-1995
HKG,MYT,1,2005-2010
HKG,MYT,10,2000-2005
HKG,MYT,0,1995-2000
HKG,MYT,0,1990-1995
HKG,REU,1,2005-2010
HKG,REU,35,2000-2005
HKG,REU,0,1995-2000
HKG,REU,1,1990-1995
HKG,RWA,1,2005-2010
HKG,RWA,1,2000-2005
HKG,RWA,0,1995-2000
HKG,RWA,0,1990-1995
HKG,TZA,2,2005-2010
HKG,TZA,0,2000-2005
HKG,TZA,0,1995-2000
HKG,TZA,0,1990-1995
HKG,UGA,1,2005-2010
HKG,UGA,11,2000-2005
HKG,UGA,0,1995-2000
HKG,UGA,0,1990-1995
HKG,ZAF,332,2005-2010
HKG,ZAF,1031,2000-2005
HKG,ZAF,0,1995-2000
HKG,ZAF,660,1990-1995
JPN,BWA,1,2005-2010
JPN,BWA,11,2000-2005
JPN,BWA,0,1995-2000
JPN,BWA,0,1990-1995
JPN,COG,1,2005-2010
JPN,COG,0,2000-2005
JPN,COG,0,1995-2000
JPN,COG,0,1990-1995
JPN,DZA,94,2005-2010
JPN,DZA,128,2000-2005
JPN,DZA,0,1995-2000
JPN,DZA,0,1990-1995
JPN,EGY,97,2005-2010
JPN,EGY,113,2000-2005
JPN,EGY,0,1995-2000
JPN,EGY,0,1990-1995
JPN,GAB,3,2005-2010
JPN,GAB,6,2000-2005
JPN,GAB,3,1995-2000
JPN,GAB,6,1990-1995
JPN,GHA,11,2005-2010
JPN,GHA,20,2000-2005
JPN,GHA,9,1995-2000
JPN,GHA,16,1990-1995
JPN,LBY,68,2005-2010
JPN,LBY,178,2000-2005
JPN,LBY,0,1995-2000
JPN,LBY,0,1990-1995
JPN,MDG,16,2005-2010
JPN,MDG,49,2000-2005
JPN,MDG,8,1995-2000
JPN,MDG,10,1990-1995
JPN,MUS,10,2005-2010
JPN,MUS,19,2000-2005
JPN,MUS,0,1995-2000
JPN,MUS,0,1990-1995
JPN,UGA,74,2005-2010
JPN,UGA,116,2000-2005
JPN,UGA,184,1995-2000
JPN,UGA,23,1990-1995
JPN,ZAF,299,2005-2010
JPN,ZAF,885,2000-2005
JPN,ZAF,150,1995-2000
JPN,ZAF,517,1990-1995
JPN,ZMB,5,2005-2010
JPN,ZMB,22,2000-2005
JPN,ZMB,10,1995-2000
JPN,ZMB,51,1990-1995
KOR,COG,2,2005-2010
KOR,COG,0,2000-2005
KOR,COG,0,1995-2000
KOR,COG,0,1990-1995
KOR,DZA,77,2005-2010
KOR,DZA,81,2000-2005
KOR,DZA,0,1995-2000
KOR,DZA,45,1990-1995
KOR,EGY,74,2005-2010
KOR,EGY,66,2000-2005
KOR,EGY,0,1995-2000
KOR,EGY,0,1990-1995
KOR,GAB,15,2005-2010
KOR,GAB,30,2000-2005
KOR,GAB,25,1995-2000
KOR,GAB,73,1990-1995
KOR,GNQ,1,2005-2010
KOR,GNQ,5,2000-2005
KOR,GNQ,0,1995-2000
KOR,GNQ,0,1990-1995
KOR,LBY,45,2005-2010
KOR,LBY,90,2000-2005
KOR,LBY,0,1995-2000
KOR,LBY,210,1990-1995
KOR,MDG,1,2005-2010
KOR,MDG,15,2000-2005
KOR,MDG,0,1995-2000
KOR,MDG,0,1990-1995
KOR,MRT,42,2005-2010
KOR,MRT,53,2000-2005
KOR,MRT,2,1995-2000
KOR,MRT,54,1990-1995
KOR,MYT,1,2005-2010
KOR,MYT,6,2000-2005
KOR,MYT,0,1995-2000
KOR,MYT,0,1990-1995
KOR,REU,2,2005-2010
KOR,REU,20,2000-2005
KOR,REU,0,1995-2000
KOR,REU,0,1990-1995
KOR,UGA,83,2005-2010
KOR,UGA,92,2000-2005
KOR,UGA,165,1995-2000
KOR,UGA,53,1990-1995
KOR,ZAF,335,2005-2010
KOR,ZAF,409,2000-2005
KOR,ZAF,148,1995-2000
KOR,ZAF,929,1990-1995
MAC,AGO,13,2005-2010
MAC,AGO,19,2000-2005
MAC,AGO,0,1995-2000
MAC,AGO,80,1990-1995
MAC,COG,1,2005-2010
MAC,COG,0,2000-2005
MAC,COG,0,1995-2000
MAC,COG,3,1990-1995
MAC,ZAF,44,2005-2010
MAC,ZAF,63,2000-2005
MAC,ZAF,16,1995-2000
MAC,ZAF,155,1990-1995
MNG,COG,1,2005-2010
MNG,COG,0,2000-2005
MNG,COG,0,1995-2000
MNG,COG,14,1990-1995
MNG,EGY,7,2005-2010
MNG,EGY,6,2000-2005
MNG,EGY,26,1995-2000
MNG,EGY,21,1990-1995
MNG,ZAF,1,2005-2010
MNG,ZAF,2,2000-2005
MNG,ZAF,24,1995-2000
MNG,ZAF,187,1990-1995
CHN,AUT,4402,2005-2010
CHN,AUT,6373,2000-2005
CHN,AUT,598,1995-2000
CHN,AUT,3709,1990-1995
CHN,BEL,4474,2005-2010
CHN,BEL,4775,2000-2005
CHN,BEL,425,1995-2000
CHN,BEL,1153,1990-1995
CHN,BGR,465,2005-2010
CHN,BGR,545,2000-2005
CHN,BGR,28,1995-2000
CHN,BGR,1,1990-1995
CHN,CHE,5186,2005-2010
CHN,CHE,6506,2000-2005
CHN,CHE,5,1995-2000
CHN,CHE,2445,1990-1995
CHN,CZE,4247,2005-2010
CHN,CZE,2900,2000-2005
CHN,CZE,178,1995-2000
CHN,CZE,262,1990-1995
CHN,DEU,27203,2005-2010
CHN,DEU,33586,2000-2005
CHN,DEU,7442,1995-2000
CHN,DEU,20528,1990-1995
CHN,DNK,5153,2005-2010
CHN,DNK,4913,2000-2005
CHN,DNK,910,1995-2000
CHN,DNK,1249,1990-1995
CHN,ESP,83133,2005-2010
CHN,ESP,81224,2000-2005
CHN,ESP,0,1995-2000
CHN,ESP,0,1990-1995
CHN,FIN,3956,2005-2010
CHN,FIN,3467,2000-2005
CHN,FIN,526,1995-2000
CHN,FIN,786,1990-1995
CHN,FRA,34282,2005-2010
CHN,FRA,42593,2000-2005
CHN,FRA,0,1995-2000
CHN,FRA,8829,1990-1995
CHN,GBR,42507,2005-2010
CHN,GBR,49501,2000-2005
CHN,GBR,9043,1995-2000
CHN,GBR,14875,1990-1995
CHN,GRC,2523,2005-2010
CHN,GRC,2360,2000-2005
CHN,GRC,166,1995-2000
CHN,GRC,254,1990-1995
CHN,HUN,4868,2005-2010
CHN,HUN,5682,2000-2005
CHN,HUN,3064,1995-2000
CHN,HUN,3460,1990-1995
CHN,IRL,967,2005-2010
CHN,IRL,3049,2000-2005
CHN,IRL,2792,1995-2000
CHN,IRL,3055,1990-1995
CHN,ISL,259,2005-2010
CHN,ISL,206,2000-2005
CHN,ISL,57,1995-2000
CHN,ISL,59,1990-1995
CHN,ITA,29647,2005-2010
CHN,ITA,40624,2000-2005
CHN,ITA,12477,1995-2000
CHN,ITA,22994,1990-1995
CHN,LUX,233,2005-2010
CHN,LUX,318,2000-2005
CHN,LUX,0,1995-2000
CHN,LUX,208,1990-1995
CHN,MLT,64,2005-2010
CHN,MLT,106,2000-2005
CHN,MLT,30,1995-2000
CHN,MLT,61,1990-1995
CHN,NLD,17053,2005-2010
CHN,NLD,23499,2000-2005
CHN,NLD,2756,1995-2000
CHN,NLD,9373,1990-1995
CHN,NOR,4382,2005-2010
CHN,NOR,3635,2000-2005
CHN,NOR,761,1995-2000
CHN,NOR,1085,1990-1995
CHN,POL,767,2005-2010
CHN,POL,747,2000-2005
CHN,POL,0,1995-2000
CHN,POL,108,1990-1995
CHN,PRT,5139,2005-2010
CHN,PRT,5404,2000-2005
CHN,PRT,573,1995-2000
CHN,PRT,935,1990-1995
CHN,ROU,1349,2005-2010
CHN,ROU,1847,2000-2005
CHN,ROU,440,1995-2000
CHN,ROU,586,1990-1995
CHN,SRB,95,2005-2010
CHN,SRB,90,2000-2005
CHN,SRB,83,1995-2000
CHN,SRB,155,1990-1995
CHN,SVK,426,2005-2010
CHN,SVK,333,2000-2005
CHN,SVK,53,1995-2000
CHN,SVK,63,1990-1995
CHN,SVN,403,2005-2010
CHN,SVN,389,2000-2005
CHN,SVN,92,1995-2000
CHN,SVN,92,1990-1995
CHN,SWE,12169,2005-2010
CHN,SWE,11297,2000-2005
CHN,SWE,481,1995-2000
CHN,SWE,2338,1990-1995
HKG,AUT,92,2005-2010
HKG,AUT,205,2000-2005
HKG,AUT,0,1995-2000
HKG,AUT,68,1990-1995
HKG,BEL,6,2005-2010
HKG,BEL,96,2000-2005
HKG,BEL,0,1995-2000
HKG,BEL,3,1990-1995
HKG,BGR,2,2005-2010
HKG,BGR,17,2000-2005
HKG,BGR,0,1995-2000
HKG,BGR,0,1990-1995
HKG,CHE,33,2005-2010
HKG,CHE,326,2000-2005
HKG,CHE,0,1995-2000
HKG,CHE,4,1990-1995
HKG,CZE,23,2005-2010
HKG,CZE,92,2000-2005
HKG,CZE,0,1995-2000
HKG,CZE,6,1990-1995
HKG,DEU,29,2005-2010
HKG,DEU,830,2000-2005
HKG,DEU,0,1995-2000
HKG,DEU,212,1990-1995
HKG,DNK,126,2005-2010
HKG,DNK,253,2000-2005
HKG,DNK,0,1995-2000
HKG,DNK,75,1990-1995
HKG,ESP,18,2005-2010
HKG,ESP,626,2000-2005
HKG,ESP,0,1995-2000
HKG,ESP,23,1990-1995
HKG,FIN,5,2005-2010
HKG,FIN,90,2000-2005
HKG,FIN,0,1995-2000
HKG,FIN,1,1990-1995
HKG,FRA,37,2005-2010
HKG,FRA,454,2000-2005
HKG,FRA,0,1995-2000
HKG,FRA,443,1990-1995
HKG,GBR,112434,2005-2010
HKG,GBR,120145,2000-2005
HKG,GBR,0,1995-2000
HKG,GBR,17844,1990-1995
HKG,GRC,33,2005-2010
HKG,GRC,37,2000-2005
HKG,GRC,0,1995-2000
HKG,GRC,10,1990-1995
HKG,HRV,1,2005-2010
HKG,HRV,4,2000-2005
HKG,HRV,0,1995-2000
HKG,HRV,1,1990-1995
HKG,HUN,10,2005-2010
HKG,HUN,71,2000-2005
HKG,HUN,0,1995-2000
HKG,HUN,2,1990-1995
HKG,IRL,3,2005-2010
HKG,IRL,143,2000-2005
HKG,IRL,0,1995-2000
HKG,IRL,535,1990-1995
HKG,ITA,166,2005-2010
HKG,ITA,934,2000-2005
HKG,ITA,0,1995-2000
HKG,ITA,11,1990-1995
HKG,LUX,1,2005-2010
HKG,LUX,7,2000-2005
HKG,LUX,0,1995-2000
HKG,LUX,0,1990-1995
HKG,MLT,1,2005-2010
HKG,MLT,16,2000-2005
HKG,MLT,0,1995-2000
HKG,MLT,0,1990-1995
HKG,NLD,5,2005-2010
HKG,NLD,161,2000-2005
HKG,NLD,0,1995-2000
HKG,NLD,4,1990-1995
HKG,NOR,359,2005-2010
HKG,NOR,419,2000-2005
HKG,NOR,0,1995-2000
HKG,NOR,174,1990-1995
HKG,POL,20,2005-2010
HKG,POL,173,2000-2005
HKG,POL,0,1995-2000
HKG,POL,1,1990-1995
HKG,PRT,47,2005-2010
HKG,PRT,129,2000-2005
HKG,PRT,0,1995-2000
HKG,PRT,59,1990-1995
HKG,ROU,5,2005-2010
HKG,ROU,40,2000-2005
HKG,ROU,0,1995-2000
HKG,ROU,0,1990-1995
HKG,SRB,1,2005-2010
HKG,SRB,1,2000-2005
HKG,SRB,0,1995-2000
HKG,SRB,1,1990-1995
HKG,SVK,3,2005-2010
HKG,SVK,23,2000-2005
HKG,SVK,0,1995-2000
HKG,SVK,0,1990-1995
HKG,SVN,2,2005-2010
HKG,SVN,11,2000-2005
HKG,SVN,0,1995-2000
HKG,SVN,0,1990-1995
HKG,SWE,163,2005-2010
HKG,SWE,482,2000-2005
HKG,SWE,0,1995-2000
HKG,SWE,150,1990-1995
JPN,AUT,721,2005-2010
JPN,AUT,1144,2000-2005
JPN,AUT,449,1995-2000
JPN,AUT,496,1990-1995
JPN,BEL,1400,2005-2010
JPN,BEL,2378,2000-2005
JPN,BEL,1013,1995-2000
JPN,BEL,844,1990-1995
JPN,BGR,70,2005-2010
JPN,BGR,90,2000-2005
JPN,BGR,21,1995-2000
JPN,BGR,7,1990-1995
JPN,CHE,1933,2005-2010
JPN,CHE,2927,2000-2005
JPN,CHE,720,1995-2000
JPN,CHE,885,1990-1995
JPN,CZE,1117,2005-2010
JPN,CZE,869,2000-2005
JPN,CZE,50,1995-2000
JPN,CZE,35,1990-1995
JPN,DEU,84,2005-2010
JPN,DEU,4096,2000-2005
JPN,DEU,5065,1995-2000
JPN,DEU,9250,1990-1995
JPN,DNK,491,2005-2010
JPN,DNK,626,2000-2005
JPN,DNK,424,1995-2000
JPN,DNK,265,1990-1995
JPN,ESP,1608,2005-2010
JPN,ESP,3733,2000-2005
JPN,ESP,1611,1995-2000
JPN,ESP,830,1990-1995
JPN,FIN,562,2005-2010
JPN,FIN,544,2000-2005
JPN,FIN,171,1995-2000
JPN,FIN,155,1990-1995
JPN,FRA,3688,2005-2010
JPN,FRA,8522,2000-2005
JPN,FRA,2862,1995-2000
JPN,FRA,2840,1990-1995
JPN,GBR,1201,2005-2010
JPN,GBR,7183,2000-2005
JPN,GBR,8668,1995-2000
JPN,GBR,5561,1990-1995
JPN,GRC,326,2005-2010
JPN,GRC,531,2000-2005
JPN,GRC,298,1995-2000
JPN,GRC,273,1990-1995
JPN,HUN,576,2005-2010
JPN,HUN,745,2000-2005
JPN,HUN,521,1995-2000
JPN,HUN,313,1990-1995
JPN,IRL,131,2005-2010
JPN,IRL,438,2000-2005
JPN,IRL,355,1995-2000
JPN,IRL,207,1990-1995
JPN,ISL,46,2005-2010
JPN,ISL,41,2000-2005
JPN,ISL,27,1995-2000
JPN,ISL,12,1990-1995
JPN,ITA,2252,2005-2010
JPN,ITA,3918,2000-2005
JPN,ITA,1,1995-2000
JPN,ITA,1,1990-1995
JPN,LUX,59,2005-2010
